dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1532102400,2018-07-20 16:00:00 +0000 UTC,4167147,,,,298.2,297.15,299.15,1017,,,100,2,210,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1532102400,2018-07-20 16:00:00 +0000 UTC,4167147,,,,298.2,297.15,299.15,1017,,,100,2,210,3,,,,,,,,90,741,Fog,fog,50d
1532106000,2018-07-20 17:00:00 +0000 UTC,4167147,,,,298.18,297.15,300.15,1016,,,94,4,230,0.3,,,,,,,,90,500,Rain,light rain,10d
1532106000,2018-07-20 17:00:00 +0000 UTC,4167147,,,,298.18,297.15,300.15,1016,,,94,4,230,0.3,,,,,,,,90,701,Mist,mist,50d
1532109600,2018-07-20 18:00:00 +0000 UTC,4167147,,,,298.86,297.15,300.15,1017,,,78,5,280,0.9,,,,,,,,75,501,Rain,moderate rain,10d
1532109600,2018-07-20 18:00:00 +0000 UTC,4167147,,,,298.86,297.15,300.15,1017,,,78,5,280,0.9,,,,,,,,75,701,Mist,mist,50d
1532109600,2018-07-20 18:00:00 +0000 UTC,4167147,,,,298.86,297.15,300.15,1017,,,78,5,280,0.9,,,,,,,,75,201,Thunderstorm,thunderstorm with rain,11d
1532113200,2018-07-20 19:00:00 +0000 UTC,4167147,,,,300.15,299.15,302.15,1016,,,94,4,220,0.3,,,,,,,,40,500,Rain,light rain,10d
1532116800,2018-07-20 20:00:00 +0000 UTC,4167147,,,,300.83,299.15,302.15,1015,,,83,2,220,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1532116800,2018-07-20 20:00:00 +0000 UTC,4167147,,,,300.83,299.15,302.15,1015,,,83,2,220,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1532120400,2018-07-20 21:00:00 +0000 UTC,4167147,,,,299.31,298.15,300.15,1015,,,88,3,280,0.3,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1532120400,2018-07-20 21:00:00 +0000 UTC,4167147,,,,299.31,298.15,300.15,1015,,,88,3,280,0.3,,,,,,,,75,701,Mist,mist,50d
1532120400,2018-07-20 21:00:00 +0000 UTC,4167147,,,,299.31,298.15,300.15,1015,,,88,3,280,0.3,,,,,,,,75,500,Rain,light rain,10d
1532124000,2018-07-20 22:00:00 +0000 UTC,4167147,,,,299.53,298.15,300.15,1015,,,83,3,280,0.3,,,,,,,,75,500,Rain,light rain,10d
1532124000,2018-07-20 22:00:00 +0000 UTC,4167147,,,,299.53,298.15,300.15,1015,,,83,3,280,0.3,,,,,,,,75,701,Mist,mist,50d
1532127600,2018-07-20 23:00:00 +0000 UTC,4167147,,,,300.33,300.15,301.15,1015,,,78,3,244,0.3,,,,,,,,5,500,Rain,light rain,10d
1532131200,2018-07-21 00:00:00 +0000 UTC,4167147,,,,299.98,299.15,300.15,1015,,,88,2,250,,,,,,,,,92,804,Clouds,overcast clouds,04d
1532134800,2018-07-21 01:00:00 +0000 UTC,4167147,,,,300.13,299.15,301.15,1015,,,94,3,244,,,,,,,,,5,800,Clear,sky is clear,02n
1532138400,2018-07-21 02:00:00 +0000 UTC,4167147,,,,299.44,298.15,301.15,1015,,,88,1,220,0.3,,,,,,,,1,500,Rain,light rain,10n
1532142000,2018-07-21 03:00:00 +0000 UTC,4167147,,,,298.82,298.15,299.15,1016,,,94,1,230,,,,,,,,,1,800,Clear,sky is clear,01n
1532145600,2018-07-21 04:00:00 +0000 UTC,4167147,,,,298.68,297.15,299.15,1016,,,100,2,190,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532149200,2018-07-21 05:00:00 +0000 UTC,4167147,,,,298.67,297.15,299.15,1015,,,100,2,190,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532152800,2018-07-21 06:00:00 +0000 UTC,4167147,,,,298.91,298.15,299.15,1015,,,100,2,200,,,,,,,,,20,801,Clouds,few clouds,02n
1532156400,2018-07-21 07:00:00 +0000 UTC,4167147,,,,298.92,298.15,299.15,1015,,,94,2,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1532160000,2018-07-21 08:00:00 +0000 UTC,4167147,,,,298.92,298.15,299.15,1015,,,94,2,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1532163600,2018-07-21 09:00:00 +0000 UTC,4167147,,,,298.67,298.15,299.15,1014,,,94,2,200,,,,,,,,,90,804,Clouds,overcast clouds,04n
1532167200,2018-07-21 10:00:00 +0000 UTC,4167147,,,,298.92,298.15,299.15,1014,,,94,2,190,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1532167200,2018-07-21 10:00:00 +0000 UTC,4167147,,,,298.92,298.15,299.15,1014,,,94,2,190,0.9,,,,,,,,90,701,Mist,mist,50n
1532170800,2018-07-21 11:00:00 +0000 UTC,4167147,,,,299.32,298.15,301.15,1014,,,94,2,220,,,,,,,,,40,802,Clouds,scattered clouds,03d
1532174400,2018-07-21 12:00:00 +0000 UTC,4167147,,,,298.56,298.15,299.15,1014,,,94,3,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1532178000,2018-07-21 13:00:00 +0000 UTC,4167147,,,,299.7,299.15,301.15,1015,,,94,2,240,,,,,,,,,5,800,Clear,sky is clear,02d
1532181600,2018-07-21 14:00:00 +0000 UTC,4167147,,,,300.86,300.15,301.15,1016,,,88,4,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1532185200,2018-07-21 15:00:00 +0000 UTC,4167147,,,,302.01,301.15,303.15,1015,,,79,4,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1532188800,2018-07-21 16:00:00 +0000 UTC,4167147,,,,303.31,302.15,305.15,1015,,,70,7,270,0.3,,,,,,,,90,500,Rain,light rain,10d
1532188800,2018-07-21 16:00:00 +0000 UTC,4167147,,,,303.31,302.15,305.15,1015,,,70,7,270,0.3,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1532192400,2018-07-21 17:00:00 +0000 UTC,4167147,,,,303.43,300.15,305.15,1015,,,66,6,250,3,,,,,,,,40,502,Rain,heavy intensity rain,10d
1532192400,2018-07-21 17:00:00 +0000 UTC,4167147,,,,303.43,300.15,305.15,1015,,,66,6,250,3,,,,,,,,40,211,Thunderstorm,proximity thunderstorm,11d
1532196000,2018-07-21 18:00:00 +0000 UTC,4167147,,,,302.63,299.15,306.15,1015,,,94,4,210,0.9,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1532196000,2018-07-21 18:00:00 +0000 UTC,4167147,,,,302.63,299.15,306.15,1015,,,94,4,210,0.9,,,,,,,,90,701,Mist,mist,50d
1532196000,2018-07-21 18:00:00 +0000 UTC,4167147,,,,302.63,299.15,306.15,1015,,,94,4,210,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1532199600,2018-07-21 19:00:00 +0000 UTC,4167147,,,,302.36,297.15,306.15,1014,,,79,5,190,,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1532203200,2018-07-21 20:00:00 +0000 UTC,4167147,,,,302.83,299.15,306.15,1013,,,83,5,210,0.3,,,,,,,,75,500,Rain,light rain,10d
1532206800,2018-07-21 21:00:00 +0000 UTC,4167147,,,,302.86,299.15,307.15,1013,,,79,4,230,0.3,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1532206800,2018-07-21 21:00:00 +0000 UTC,4167147,,,,302.86,299.15,307.15,1013,,,79,4,230,0.3,,,,,,,,75,500,Rain,light rain,10d
1532210400,2018-07-21 22:00:00 +0000 UTC,4167147,,,,303.31,299.15,306.15,1013,,,70,6,310,0.9,,,,,,,,75,501,Rain,moderate rain,10d
1532214000,2018-07-21 23:00:00 +0000 UTC,4167147,,,,302.32,299.15,304.15,1013,,,88,2,290,0.3,,,,,,,,75,500,Rain,light rain,10d
1532217600,2018-07-22 00:00:00 +0000 UTC,4167147,,,,301.29,299.15,303.15,1013,,,70,4,330,,,,,,,,,75,803,Clouds,broken clouds,04d
1532221200,2018-07-22 01:00:00 +0000 UTC,4167147,,,,301.03,299.15,302.15,1012,,,88,2,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1532224800,2018-07-22 02:00:00 +0000 UTC,4167147,,,,299.98,299.15,301.15,1013,,,83,2,200,,,,,,,,,75,803,Clouds,broken clouds,04n
1532228400,2018-07-22 03:00:00 +0000 UTC,4167147,,,,300.3,299.15,301.15,1013,,,78,2,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1532232000,2018-07-22 04:00:00 +0000 UTC,4167147,,,,299.65,299.15,300.15,1014,,,83,2,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1532235600,2018-07-22 05:00:00 +0000 UTC,4167147,,,,300.15,300.15,300.15,1014,,,88,2,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1532239200,2018-07-22 06:00:00 +0000 UTC,4167147,,,,299.65,299.15,300.15,1014,,,83,3,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1532242800,2018-07-22 07:00:00 +0000 UTC,4167147,,,,299.15,299.15,299.15,1014,,,88,2,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1532246400,2018-07-22 08:00:00 +0000 UTC,4167147,,,,298.68,297.15,299.15,1013,,,100,3,180,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532250000,2018-07-22 09:00:00 +0000 UTC,4167147,,,,299.16,298.15,300.15,1012,,,94,3,200,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532253600,2018-07-22 10:00:00 +0000 UTC,4167147,,,,299.15,299.15,299.15,1013,,,94,2,200,,,,,,,,,40,701,Mist,mist,50n
1532257200,2018-07-22 11:00:00 +0000 UTC,4167147,,,,299.11,298.15,300.15,1012,,,94,3,220,,,,,,,,,75,701,Mist,mist,50d
1532260800,2018-07-22 12:00:00 +0000 UTC,4167147,,,,299.54,298.15,300.15,1013,,,94,3,230,,,,,,,,,75,701,Mist,mist,50d
1532264400,2018-07-22 13:00:00 +0000 UTC,4167147,,,,300.14,299.15,301.15,1013,,,88,3,220,,,,,,,,,75,701,Mist,mist,50d
1532268000,2018-07-22 14:00:00 +0000 UTC,4167147,,,,302.13,301.15,303.15,1014,,,83,4,240,,,,,,,,,40,802,Clouds,scattered clouds,03d
1532271600,2018-07-22 15:00:00 +0000 UTC,4167147,,,,303.57,302.15,304.15,1013,,,74,5,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1532275200,2018-07-22 16:00:00 +0000 UTC,4167147,,,,304.87,304.15,306.15,1013,,,70,5,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1532278800,2018-07-22 17:00:00 +0000 UTC,4167147,,,,305.58,305.15,306.15,1012,,,63,6,260,,,,,,,,,20,801,Clouds,few clouds,02d
1532282400,2018-07-22 18:00:00 +0000 UTC,4167147,,,,306.3,305.15,307.15,1011,,,70,7,220,,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1532286000,2018-07-22 19:00:00 +0000 UTC,4167147,,,,306.67,305.15,308.15,1011,,,70,7,220,,,,,,,,,20,211,Thunderstorm,thunderstorm,11d
1532289600,2018-07-22 20:00:00 +0000 UTC,4167147,,,,301.78,295.15,307.15,1012,,,94,4,350,,,,,,,,,90,211,Thunderstorm,thunderstorm,11d
1532289600,2018-07-22 20:00:00 +0000 UTC,4167147,,,,301.78,295.15,307.15,1012,,,94,4,350,,,,,,,,,90,701,Mist,mist,50d
1532293200,2018-07-22 21:00:00 +0000 UTC,4167147,,,,298.98,295.15,306.15,1012,,,94,6,40,0.3,,,,,,,,90,500,Rain,light rain,10d
1532293200,2018-07-22 21:00:00 +0000 UTC,4167147,,,,298.98,295.15,306.15,1012,,,94,6,40,0.3,,,,,,,,90,701,Mist,mist,50d
1532293200,2018-07-22 21:00:00 +0000 UTC,4167147,,,,298.98,295.15,306.15,1012,,,94,6,40,0.3,,,,,,,,90,202,Thunderstorm,thunderstorm with heavy rain,11d
1532296800,2018-07-22 22:00:00 +0000 UTC,4167147,,,,296.87,296.15,298.15,1011,,,88,4,170,0.3,,,,,,,,90,211,Thunderstorm,thunderstorm,11d
1532296800,2018-07-22 22:00:00 +0000 UTC,4167147,,,,296.87,296.15,298.15,1011,,,88,4,170,0.3,,,,,,,,90,701,Mist,mist,50d
1532296800,2018-07-22 22:00:00 +0000 UTC,4167147,,,,296.87,296.15,298.15,1011,,,88,4,170,0.3,,,,,,,,90,500,Rain,light rain,10d
1532300400,2018-07-22 23:00:00 +0000 UTC,4167147,,,,296.74,296.15,297.15,1012,,,94,3,70,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1532300400,2018-07-22 23:00:00 +0000 UTC,4167147,,,,296.74,296.15,297.15,1012,,,94,3,70,3,,,,,,,,90,701,Mist,mist,50d
1532300400,2018-07-22 23:00:00 +0000 UTC,4167147,,,,296.74,296.15,297.15,1012,,,94,3,70,3,,,,,,,,90,211,Thunderstorm,thunderstorm,11d
1532304000,2018-07-23 00:00:00 +0000 UTC,4167147,,,,296.59,296.15,297.15,1012,,,100,2,0,3,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1532304000,2018-07-23 00:00:00 +0000 UTC,4167147,,,,296.59,296.15,297.15,1012,,,100,2,0,3,,,,,,,,75,502,Rain,heavy intensity rain,10d
1532304000,2018-07-23 00:00:00 +0000 UTC,4167147,,,,296.59,296.15,297.15,1012,,,100,2,0,3,,,,,,,,75,701,Mist,mist,50d
1532307600,2018-07-23 01:00:00 +0000 UTC,4167147,,,,296.57,296.15,297.15,1011,,,94,4,210,0.3,,,,,,,,75,500,Rain,light rain,10n
1532307600,2018-07-23 01:00:00 +0000 UTC,4167147,,,,296.57,296.15,297.15,1011,,,94,4,210,0.3,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11n
1532311200,2018-07-23 02:00:00 +0000 UTC,4167147,,,,296.15,296.15,296.15,1012,,,100,3,210,0.3,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1532311200,2018-07-23 02:00:00 +0000 UTC,4167147,,,,296.15,296.15,296.15,1012,,,100,3,210,0.3,,,,,,,,90,701,Mist,mist,50n
1532311200,2018-07-23 02:00:00 +0000 UTC,4167147,,,,296.15,296.15,296.15,1012,,,100,3,210,0.3,,,,,,,,90,500,Rain,light rain,10n
1532314800,2018-07-23 03:00:00 +0000 UTC,4167147,,,,296.15,296.15,296.15,1014,,,94,5,200,0.9,,,,,,,,90,201,Thunderstorm,thunderstorm with rain,11n
1532314800,2018-07-23 03:00:00 +0000 UTC,4167147,,,,296.15,296.15,296.15,1014,,,94,5,200,0.9,,,,,,,,90,701,Mist,mist,50n
1532314800,2018-07-23 03:00:00 +0000 UTC,4167147,,,,296.15,296.15,296.15,1014,,,94,5,200,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1532318400,2018-07-23 04:00:00 +0000 UTC,4167147,,,,295.66,295.15,296.15,1016,,,100,5,340,0.3,,,,,,,,90,202,Thunderstorm,thunderstorm with heavy rain,11n
1532318400,2018-07-23 04:00:00 +0000 UTC,4167147,,,,295.66,295.15,296.15,1016,,,100,5,340,0.3,,,,,,,,90,701,Mist,mist,50n
1532318400,2018-07-23 04:00:00 +0000 UTC,4167147,,,,295.66,295.15,296.15,1016,,,100,5,340,0.3,,,,,,,,90,500,Rain,light rain,10n
1532322000,2018-07-23 05:00:00 +0000 UTC,4167147,,,,295.68,295.15,296.15,1013,,,94,3,130,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1532322000,2018-07-23 05:00:00 +0000 UTC,4167147,,,,295.68,295.15,296.15,1013,,,94,3,130,0.9,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11n
1532322000,2018-07-23 05:00:00 +0000 UTC,4167147,,,,295.68,295.15,296.15,1013,,,94,3,130,0.9,,,,,,,,90,701,Mist,mist,50n
1532325600,2018-07-23 06:00:00 +0000 UTC,4167147,,,,295.42,294.15,296.15,1012,,,100,3,130,0.3,,,,,,,,90,500,Rain,light rain,10n
1532329200,2018-07-23 07:00:00 +0000 UTC,4167147,,,,295.91,295.15,296.15,1012,,,94,3,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1532332800,2018-07-23 08:00:00 +0000 UTC,4167147,,,,295.9,295.15,296.15,1011,,,100,3,180,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532336400,2018-07-23 09:00:00 +0000 UTC,4167147,,,,296.38,295.15,297.15,1010,,,88,6,200,0.3,,,,,,,,75,500,Rain,light rain,10n
1532340000,2018-07-23 10:00:00 +0000 UTC,4167147,,,,296.17,295.15,297.15,1012,,,94,7,210,,,,,,,,,75,200,Thunderstorm,thunderstorm with light rain,11n
1532340000,2018-07-23 10:00:00 +0000 UTC,4167147,,,,296.17,295.15,297.15,1012,,,94,7,210,,,,,,,,,75,701,Mist,mist,50n
1532343600,2018-07-23 11:00:00 +0000 UTC,4167147,,,,295.91,295.15,296.15,1012,,,94,3,220,0.3,,,,,,,,40,500,Rain,light rain,10n
1532347200,2018-07-23 12:00:00 +0000 UTC,4167147,,,,296.33,295.15,297.15,1008,,,94,4,180,0.3,,,,,,,,40,500,Rain,light rain,10d
1532350800,2018-07-23 13:00:00 +0000 UTC,4167147,,,,295.65,295.15,296.15,1009,,,100,3,210,,,,,,,,,1,800,Clear,sky is clear,01d
1532354400,2018-07-23 14:00:00 +0000 UTC,4167147,,,,296.88,296.15,298.15,1009,,,94,4,210,,,,,,,,,1,800,Clear,sky is clear,01d
1532358000,2018-07-23 15:00:00 +0000 UTC,4167147,,,,300.15,300.15,300.15,1009,,,74,3,220,,,,,,,,,1,800,Clear,sky is clear,01d
1532361600,2018-07-23 16:00:00 +0000 UTC,4167147,,,,302,301.15,303.15,1010,,,70,4,240,,,,,,,,,20,801,Clouds,few clouds,02d
1532365200,2018-07-23 17:00:00 +0000 UTC,4167147,,,,303.87,302.15,305.15,1011,,,66,3,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1532368800,2018-07-23 18:00:00 +0000 UTC,4167147,,,,304.64,304.15,305.15,1010,,,62,8,270,0.3,,,,,,,,40,500,Rain,light rain,10d
1532372400,2018-07-23 19:00:00 +0000 UTC,4167147,,,,303.92,298.15,306.15,1010,,,88,6,280,,,,,,,,,75,202,Thunderstorm,thunderstorm with heavy rain,11d
1532372400,2018-07-23 19:00:00 +0000 UTC,4167147,,,,303.92,298.15,306.15,1010,,,88,6,280,,,,,,,,,75,741,Fog,fog,50d
1532376000,2018-07-23 20:00:00 +0000 UTC,4167147,,,,302.77,300.15,307.15,1009,,,83,2,210,,,,,,,,,40,211,Thunderstorm,proximity thunderstorm,11d
1532379600,2018-07-23 21:00:00 +0000 UTC,4167147,,,,304.74,302.15,307.15,1009,,,52,6,270,,,,,,,,,1,800,Clear,sky is clear,01d
1532383200,2018-07-23 22:00:00 +0000 UTC,4167147,,,,304.31,303.15,305.15,1008,,,55,5,250,,,,,,,,,40,802,Clouds,scattered clouds,03d
1532386800,2018-07-23 23:00:00 +0000 UTC,4167147,,,,303.13,301.15,304.15,1009,,,66,5,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1532390400,2018-07-24 00:00:00 +0000 UTC,4167147,,,,301.33,300.15,302.15,1011,,,83,3,237,,,,,,,,,90,804,Clouds,overcast clouds,04d
1532394000,2018-07-24 01:00:00 +0000 UTC,4167147,,,,300.85,300.15,302.15,1011,,,74,4,260,,,,,,,,,20,801,Clouds,few clouds,02d
1532397600,2018-07-24 02:00:00 +0000 UTC,4167147,,,,300.47,300.15,301.15,1011,,,74,3,260,,,,,,,,,90,804,Clouds,overcast clouds,04n
1532401200,2018-07-24 03:00:00 +0000 UTC,4167147,,,,300.15,300.15,300.15,1012,,,78,2,270,,,,,,,,,90,804,Clouds,overcast clouds,04n
1532404800,2018-07-24 04:00:00 +0000 UTC,4167147,,,,299.39,299.15,300.15,1013,,,78,2,230,,,,,,,,,90,804,Clouds,overcast clouds,04n
1532408400,2018-07-24 05:00:00 +0000 UTC,4167147,,,,298.68,297.15,299.15,1013,,,94,2,170,,,,,,,,,75,803,Clouds,broken clouds,04n
1532412000,2018-07-24 06:00:00 +0000 UTC,4167147,,,,298.42,297.15,299.15,1012,,,94,2,170,,,,,,,,,90,804,Clouds,overcast clouds,04n
1532415600,2018-07-24 07:00:00 +0000 UTC,4167147,,,,298.16,297.15,299.15,1013,,,88,2,170,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532419200,2018-07-24 08:00:00 +0000 UTC,4167147,,,,297.94,296.15,299.15,1012,,,94,2,160,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532422800,2018-07-24 09:00:00 +0000 UTC,4167147,,,,297.17,296.15,298.15,1012,,,94,1,180,,,,,,,,,20,801,Clouds,few clouds,02n
1532426400,2018-07-24 10:00:00 +0000 UTC,4167147,,,,297.17,296.15,298.15,1012,,,100,2,190,,,,,,,,,20,801,Clouds,few clouds,02n
1532430000,2018-07-24 11:00:00 +0000 UTC,4167147,,,,297.17,296.15,298.15,1012,,,94,2,170,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532433600,2018-07-24 12:00:00 +0000 UTC,4167147,,,,297.16,296.15,298.15,1013,,,100,2,160,,,,,,,,,75,803,Clouds,broken clouds,04d
1532437200,2018-07-24 13:00:00 +0000 UTC,4167147,,,,298.72,297.15,300.15,1014,,,88,4,180,,,,,,,,,40,802,Clouds,scattered clouds,03d
1532440800,2018-07-24 14:00:00 +0000 UTC,4167147,,,,300.58,300.15,301.15,1014,,,78,4,200,,,,,,,,,68,803,Clouds,broken clouds,04d
1532444400,2018-07-24 15:00:00 +0000 UTC,4167147,,,,301.72,301.15,302.15,1015,,,70,5,230,,,,,,,,,40,211,Thunderstorm,proximity thunderstorm,11d
1532448000,2018-07-24 16:00:00 +0000 UTC,4167147,,,,302.17,300.15,304.15,1015,,,78,4,300,,,,,,,,,75,803,Clouds,broken clouds,04d
1532451600,2018-07-24 17:00:00 +0000 UTC,4167147,,,,302.15,297.15,305.15,1013,,,62,5,230,0.9,,,,,,,,75,501,Rain,moderate rain,10d
1532451600,2018-07-24 17:00:00 +0000 UTC,4167147,,,,302.15,297.15,305.15,1013,,,62,5,230,0.9,,,,,,,,75,701,Mist,mist,50d
1532451600,2018-07-24 17:00:00 +0000 UTC,4167147,,,,302.15,297.15,305.15,1013,,,62,5,230,0.9,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1532455200,2018-07-24 18:00:00 +0000 UTC,4167147,,,,301.95,297.15,306.15,1013,,,83,4,230,,,,,,,,,40,211,Thunderstorm,proximity thunderstorm,11d
1532458800,2018-07-24 19:00:00 +0000 UTC,4167147,,,,301.86,298.15,305.15,1013,,,62,4,260,,,,,,,,,1,800,Clear,sky is clear,01d
1532462400,2018-07-24 20:00:00 +0000 UTC,4167147,,,,302.61,299.15,306.15,1012,,,100,4,140,0.3,,,,,,,,75,500,Rain,light rain,10d
1532462400,2018-07-24 20:00:00 +0000 UTC,4167147,,,,302.61,299.15,306.15,1012,,,100,4,140,0.3,,,,,,,,75,200,Thunderstorm,thunderstorm with light rain,11d
1532462400,2018-07-24 20:00:00 +0000 UTC,4167147,,,,302.61,299.15,306.15,1012,,,100,4,140,0.3,,,,,,,,75,701,Mist,mist,50d
1532466000,2018-07-24 21:00:00 +0000 UTC,4167147,,,,303.6,301.15,305.15,1013,,,83,3,173,,,,,,,,,40,211,Thunderstorm,thunderstorm,11d
1532469600,2018-07-24 22:00:00 +0000 UTC,4167147,,,,302.81,299.15,305.15,1012,,,58,3,220,0.3,,,,,,,,40,211,Thunderstorm,thunderstorm,11d
1532469600,2018-07-24 22:00:00 +0000 UTC,4167147,,,,302.81,299.15,305.15,1012,,,58,3,220,0.3,,,,,,,,40,500,Rain,light rain,10d
1532473200,2018-07-24 23:00:00 +0000 UTC,4167147,,,,300.9,299.15,302.15,1013,,,69,4,290,,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1532473200,2018-07-24 23:00:00 +0000 UTC,4167147,,,,300.9,299.15,302.15,1013,,,69,4,290,,,,,,,,,75,701,Mist,mist,50d
1532476800,2018-07-25 00:00:00 +0000 UTC,4167147,,,,300.35,297.15,303.15,1013,,,88,3,140,,,,,,,,,40,200,Thunderstorm,thunderstorm with light rain,11d
1532476800,2018-07-25 00:00:00 +0000 UTC,4167147,,,,300.35,297.15,303.15,1013,,,88,3,140,,,,,,,,,40,701,Mist,mist,50d
1532480400,2018-07-25 01:00:00 +0000 UTC,4167147,,,,299.32,297.15,301.15,1014,,,94,2,227,0.3,,,,,,,,5,500,Rain,light rain,10n
1532480400,2018-07-25 01:00:00 +0000 UTC,4167147,,,,299.32,297.15,301.15,1014,,,94,2,227,0.3,,,,,,,,5,211,Thunderstorm,proximity thunderstorm,11n
1532484000,2018-07-25 02:00:00 +0000 UTC,4167147,,,,299.02,297.15,300.15,1014,,,94,2,150,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532487600,2018-07-25 03:00:00 +0000 UTC,4167147,,,,298.67,297.15,300.15,1014,,,100,1,190,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532491200,2018-07-25 04:00:00 +0000 UTC,4167147,,,,298.37,297.15,299.15,1015,,,100,1,170,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532494800,2018-07-25 05:00:00 +0000 UTC,4167147,,,,298.17,297.15,299.15,1015,,,94,2,210,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532498400,2018-07-25 06:00:00 +0000 UTC,4167147,,,,298.37,297.15,299.15,1015,,,94,2,180,,,,,,,,,20,801,Clouds,few clouds,02n
1532502000,2018-07-25 07:00:00 +0000 UTC,4167147,,,,298.37,297.15,299.15,1015,,,100,2,160,,,,,,,,,20,801,Clouds,few clouds,02n
1532505600,2018-07-25 08:00:00 +0000 UTC,4167147,,,,298.37,297.15,299.15,1014,,,100,2,180,,,,,,,,,40,802,Clouds,scattered clouds,03n
1532509200,2018-07-25 09:00:00 +0000 UTC,4167147,,,,298.37,297.15,299.15,1014,,,100,2,170,,,,,,,,,20,801,Clouds,few clouds,02n
1532512800,2018-07-25 10:00:00 +0000 UTC,4167147,,,,298.58,297.15,299.15,1014,,,100,2,170,,,,,,,,,20,801,Clouds,few clouds,02n
1532516400,2018-07-25 11:00:00 +0000 UTC,4167147,,,,298.38,297.15,299.15,1014,,,100,2,170,0.3,,,,,,,,20,500,Rain,light rain,10n
1532516400,2018-07-25 11:00:00 +0000 UTC,4167147,,,,298.38,297.15,299.15,1014,,,100,2,170,0.3,,,,,,,,20,701,Mist,mist,50n
1532520000,2018-07-25 12:00:00 +0000 UTC,4167147,,,,298.16,297.15,299.15,1015,,,100,2,170,,,,,,,,,40,802,Clouds,scattered clouds,03d
1532523600,2018-07-25 13:00:00 +0000 UTC,4167147,,,,299.01,298.15,299.15,1015,,,94,2,180,,,,,,,,,1,800,Clear,sky is clear,01d
1532527200,2018-07-25 14:00:00 +0000 UTC,4167147,,,,300.44,300.15,301.15,1015,,,88,3,200,,,,,,,,,1,800,Clear,sky is clear,01d
1532530800,2018-07-25 15:00:00 +0000 UTC,4167147,,,,302.3,301.15,304.15,1015,,,83,3,180,,,,,,,,,20,801,Clouds,few clouds,02d
1532534400,2018-07-25 16:00:00 +0000 UTC,4167147,,,,303.28,302.15,304.15,1015,,,70,6,190,,,,,,,,,40,211,Thunderstorm,thunderstorm,11d
1532538000,2018-07-25 17:00:00 +0000 UTC,4167147,,,,301.56,297.15,306.15,1016,,,94,5,190,,,,,,,,,75,201,Thunderstorm,thunderstorm with rain,11d
1532541600,2018-07-25 18:00:00 +0000 UTC,4167147,,,,298.3,297.15,300.15,1016,,,78,5,230,0.3,,,,,,,,75,500,Rain,light rain,10d
