pwr_out,irdnc,temp,prsure,hmdty,wnd_spd,wnd_deg,rain_1h,clouds
0.0,0.0,24.63,1017,73,6,120,0.0,75
0.0,0.0,23.63,1018,83,5,110,0.0,75
0.0,0.0,23.39,1019,88,4,100,0.3,75
0.0,0.0,23.39,1019,88,4,100,0.3,75
0.0,0.0,23.0,1019,88,5,120,0.0,40
0.0,0.0,23.0,1018,88,6,120,0.0,20
0.0,0.0,22.51,1018,94,3,130,0.0,90
0.0,0.0,22.35,1018,94,3,120,0.0,40
1.57,6.05,22.17,1017,94,2,140,0.0,75
4.69,205.7,22.02,1016,94,2,140,0.0,40
2.38,422.28,22.01,1016,94,3,150,0.0,75
5.64,215.32,22.18,1017,94,3,150,0.0,40
4.21,543.06,22.0,1017,100,2,160,0.0,90
5.08,373.86,22.38,1017,94,2,140,0.0,40
8.4,453.85,23.0,1017,94,4,160,0.3,75
8.4,453.85,23.0,1017,94,4,160,0.3,75
3.51,732.01,24.5,1017,83,4,190,0.0,75
3.08,341.0,25.73,1018,78,4,200,0.0,40
3.07,298.66,27.23,1017,65,4,200,0.0,75
3.12,435.83,27.87,1017,74,4,170,0.0,90
0.63,280.75,27.28,1016,65,5,190,0.3,75
0.63,280.75,27.28,1016,65,5,190,0.3,75
0.0,0.0,26.1,1014,78,2,215,0.0,40
0.0,0.0,26.1,1014,78,2,215,0.0,40
0.0,0.0,25.34,1014,65,4,160,0.3,75
0.0,0.0,25.34,1014,65,4,160,0.3,75
0.0,0.0,27.02,1015,94,2,0,0.0,75
0.0,0.0,25.75,1013,83,5,100,0.0,75
0.0,0.0,24.14,1015,83,5,150,0.0,90
0.0,0.0,23.46,1015,94,2,190,0.0,75
0.0,0.0,22.5,1016,88,2,120,3.0,75
0.0,0.0,22.5,1016,88,2,120,3.0,75
0.0,0.0,22.5,1016,88,2,120,3.0,75
0.0,0.0,22.15,1015,94,2,180,0.0,40
0.0,0.0,22.15,1016,94,1,220,0.0,75
0.0,0.0,22.01,1015,100,1,190,0.0,75
1.46,7.35,22.0,1014,100,3,240,0.0,75
4.17,161.85,21.65,1013,94,2,230,0.0,75
7.04,451.83,22.0,1014,94,2,250,0.0,90
8.34,569.33,22.0,1014,94,3,270,0.0,75
8.53,722.06,21.66,1014,94,3,270,0.0,40
8.98,1031.64,21.44,1015,100,2,280,0.0,40
8.98,1052.97,21.99,1015,88,2,270,0.0,90
8.99,1077.9,22.88,1016,73,4,290,0.0,20
8.21,981.05,23.28,1015,78,4,290,0.0,75
6.0,834.69,24.74,1015,61,4,280,0.0,75
3.67,611.66,26.53,1015,48,2,260,0.0,40
1.0,387.41,27.12,1015,54,4,260,0.0,20
0.0,0.0,28.75,1012,37,6,250,0.0,20
0.0,0.0,28.72,1012,37,6,250,0.0,20
0.0,0.0,28.68,1011,29,5,270,0.0,5
0.0,0.0,27.72,1012,39,8,280,0.0,20
0.0,0.0,23.33,1013,53,6,280,0.0,20
0.0,0.0,21.79,1014,60,6,280,0.0,20
0.0,0.0,19.2,1015,68,4,280,0.0,20
0.0,0.0,19.19,1015,68,4,280,0.0,20
0.0,0.0,18.4,1015,72,3,260,0.0,1
0.02,0.0,18.21,1015,77,3,260,0.0,1
1.5,9.51,17.67,1015,77,3,250,0.0,1
4.37,160.19,17.5,1014,77,3,250,0.0,20
7.39,402.39,17.34,1014,82,3,250,0.0,1
8.97,227.64,17.01,1014,88,3,290,0.0,1
3.94,880.74,16.85,1014,88,2,240,0.0,1
8.53,317.58,16.5,1015,100,2,240,0.0,5
7.45,1049.15,18.24,1015,88,2,260,0.0,5
7.28,1179.29,20.01,1015,82,2,210,0.0,20
4.37,548.39,22.36,1015,60,4,300,0.0,40
6.33,976.3,23.43,1015,60,4,290,0.0,40
3.52,633.53,24.51,1015,60,5,300,0.0,90
1.01,370.83,25.44,1014,57,6,270,0.0,75
0.0,0.0,27.37,1012,42,7,270,0.0,40
0.0,0.0,27.42,1012,34,5,270,0.0,1
0.0,0.0,27.57,1011,39,6,290,0.0,1
0.0,0.0,26.87,1011,39,6,290,0.0,1
0.0,0.0,23.42,1012,50,5,290,0.0,1
0.0,0.0,22.0,1013,53,4,280,0.0,1
0.0,0.0,20.7,1014,60,6,280,0.0,1
0.0,0.0,19.7,1014,64,5,290,0.0,1
0.0,0.0,18.85,1014,72,4,300,0.0,1
0.03,0.0,18.14,1014,77,2,260,0.0,1
1.69,12.68,17.44,1013,82,1,220,0.0,1
4.59,183.33,16.86,1013,82,2,230,0.0,1
7.0,423.44,16.3,1013,88,2,230,0.0,1
7.11,776.97,16.3,1013,93,2,260,0.0,1
9.01,325.14,15.87,1013,88,2,230,0.0,1
8.04,1123.3,15.74,1013,93,2,190,0.0,75
8.99,978.89,17.37,1014,88,2,230,0.0,20
9.0,1290.63,19.28,1014,82,3,230,0.0,1
7.59,863.59,22.13,1014,77,3,260,0.0,75
5.95,890.11,23.63,1014,60,3,240,0.0,75
1.53,612.78,23.85,1014,57,4,270,0.0,20
0.67,175.0,26.0,1014,47,3,230,0.0,20
0.0,0.11,27.01,1012,44,3,0,0.0,40
0.0,0.0,27.88,1012,42,6,200,0.0,40
0.0,0.0,27.99,1011,42,3,240,0.0,1
0.0,0.0,27.62,1011,42,5,280,0.0,75
0.0,0.0,23.85,1012,47,6,280,0.0,1
0.0,0.0,22.49,1013,60,6,280,0.0,1
0.0,0.0,21.85,1013,60,5,270,0.0,1
0.0,0.0,20.85,1013,68,4,270,0.0,1
0.0,0.0,20.0,1013,73,3,260,0.0,1
0.06,0.0,19.29,1013,77,2,230,0.0,1
1.57,14.7,19.15,1012,82,2,250,0.0,1
4.41,153.64,18.57,1012,82,3,250,0.0,1
7.25,405.42,18.3,1011,88,3,250,0.0,1
8.65,674.07,18.3,1012,88,2,230,0.0,1
8.81,851.99,18.34,1012,88,2,220,0.0,1
9.01,997.48,17.88,1013,93,2,210,0.0,5
9.01,997.48,17.88,1013,93,2,210,0.0,5
8.87,1095.63,19.43,1013,93,3,221,0.0,1
8.3,1112.35,22.0,1013,83,3,220,0.0,1
8.41,1027.32,24.15,1013,69,5,270,0.0,20
5.79,897.17,26.14,1013,61,3,280,0.0,20
3.1,542.63,27.25,1013,51,5,260,0.0,1
1.13,346.19,28.15,1012,48,4,240,0.0,20
0.0,0.0,29.3,1011,45,6,280,0.0,20
0.0,0.0,28.62,1010,45,4,290,0.0,40
0.0,0.0,28.86,1009,45,4,280,0.0,40
0.0,0.0,27.6,1010,45,6,300,0.0,75
0.0,0.0,25.0,1011,94,2,267,0.0,90
0.0,0.0,23.5,1011,57,4,290,0.0,1
0.0,0.0,22.41,1012,60,3,290,0.0,1
0.0,0.0,22.15,1013,64,3,320,0.0,1
0.0,0.0,20.28,1013,64,5,290,0.0,1
0.1,0.0,19.14,1013,72,1,260,0.0,1
1.68,14.99,18.0,1013,77,3,310,0.0,1
4.57,178.14,17.71,1013,77,3,310,0.0,1
7.11,425.89,17.71,1012,77,3,300,0.0,1
8.9,668.3,17.71,1012,82,3,310,0.0,1
9.01,862.37,16.99,1012,88,3,300,0.0,1
9.01,996.62,17.0,1013,88,3,310,0.0,1
9.02,1065.9,18.12,1014,72,2,330,0.0,1
9.02,1066.08,20.75,1014,60,4,360,0.0,1
8.29,1010.45,22.75,1015,53,4,360,0.0,1
6.24,847.02,23.85,1015,50,3,340,0.0,1
3.68,636.45,25.13,1015,44,3,300,0.0,1
1.05,380.06,26.13,1015,41,5,330,0.0,1
0.0,0.0,27.24,1014,37,3,0,0.0,1
0.0,0.0,27.86,1013,37,2,324,0.0,1
0.0,0.0,27.56,1013,37,3,300,0.0,1
0.0,0.0,27.85,1013,37,3,260,0.0,1
0.0,0.0,25.26,1014,32,3,300,0.0,1
0.0,0.0,23.56,1015,34,2,300,0.0,1
0.0,0.0,21.66,1016,60,2,140,0.0,1
0.0,0.0,21.15,1017,64,2,270,0.0,1
0.0,0.0,19.12,1017,56,3,290,0.0,1
0.0,0.0,18.51,1017,72,2,294,0.0,75
1.47,5.62,18.14,1017,68,2,260,0.0,1
2.35,127.41,18.43,1017,68,2,290,0.0,1
7.0,245.15,17.88,1017,72,1,260,0.0,1
8.73,665.42,17.3,1017,77,1,220,0.0,1
9.02,852.03,18.02,1017,82,2,331,0.0,1
9.0,985.09,17.38,1018,93,1,270,0.0,20
9.02,1058.88,18.37,1018,77,1,340,0.0,1
9.02,1058.01,20.5,1019,73,2,340,0.0,1
7.43,1022.56,23.11,1019,53,2,30,0.0,1
2.58,872.09,26.24,1020,39,3,0,0.0,1
3.02,233.62,27.11,1020,37,2,50,0.0,1
1.22,211.43,28.15,1019,32,2,0,0.0,1
0.0,0.0,29.0,1018,32,3,280,0.0,1
0.0,0.0,29.56,1017,28,1,0,0.0,75
0.0,0.0,28.85,1017,27,2,0,0.0,20
0.0,0.0,29.16,1017,37,6,80,0.0,20
0.0,0.0,25.26,1018,44,5,70,0.0,1
0.0,0.0,23.01,1018,49,4,90,0.0,1
0.0,0.0,22.35,1019,56,3,80,0.0,1
0.0,0.0,21.34,1019,56,2,60,0.0,1
0.0,0.0,20.34,1020,60,3,52,0.0,1
0.1,0.0,19.99,1020,56,3,52,0.0,1
1.67,12.86,18.14,1020,72,1,52,0.0,1
4.36,174.68,18.26,1020,68,1,360,0.0,1
7.18,412.27,18.27,1020,82,2,10,0.0,1
8.99,709.52,18.57,1021,100,2,30,0.0,75
7.47,1014.78,18.72,1020,93,3,20,0.0,1
6.87,1128.35,19.0,1021,88,3,30,0.0,20
8.54,746.71,20.71,1022,83,2,50,0.0,1
4.9,1199.83,23.14,1022,73,4,50,0.0,1
8.36,247.75,25.11,1023,61,5,70,0.0,1
6.36,934.36,26.25,1023,54,6,60,0.0,75
3.73,650.72,26.84,1023,50,6,60,0.0,75
0.99,389.13,27.01,1023,44,4,50,0.0,40
0.0,0.0,27.75,1022,44,6,90,0.0,40
0.0,0.0,27.38,1023,42,6,60,0.0,40
0.0,0.0,27.44,1022,44,5,90,0.0,20
0.0,0.0,26.3,1022,47,6,90,0.0,1
0.0,0.0,23.15,1022,49,5,70,0.0,1
0.0,0.0,21.28,1022,56,4,70,0.0,1
0.0,0.0,20.86,1023,60,4,50,0.0,1
0.0,0.0,19.72,1023,68,3,60,0.0,1
0.0,0.0,19.44,1023,72,3,80,0.0,1
0.25,0.0,18.43,1023,72,3,70,0.0,1
1.7,29.4,18.32,1022,68,2,50,0.0,1
4.36,109.1,17.71,1022,68,2,30,0.0,1
5.48,406.43,18.58,1022,68,3,30,0.0,1
9.0,508.36,18.44,1022,72,2,20,0.0,1
8.99,836.78,17.99,1022,72,2,40,0.0,75
6.26,1083.09,18.14,1023,72,3,30,0.0,40
8.63,1158.87,20.89,1023,73,2,30,0.0,75
7.86,1139.16,23.0,1023,69,3,60,0.0,20
2.44,1153.14,24.99,1024,61,4,80,0.0,20
5.79,250.34,25.85,1024,57,4,90,0.0,75
4.03,760.83,27.14,1024,54,6,100,0.0,40
1.15,447.94,27.37,1024,51,8,70,0.0,40
0.0,0.65,27.88,1023,44,6,80,0.0,75
0.0,0.0,27.84,1023,45,7,80,0.0,1
0.0,0.0,27.58,1023,47,7,80,0.0,20
0.0,0.0,26.86,1023,47,6,80,0.0,20
0.0,0.0,23.13,1023,56,6,90,0.0,1
0.0,0.0,22.13,1024,60,5,100,0.0,1
0.0,0.0,20.86,1024,64,5,90,0.0,1
0.0,0.0,19.86,1024,68,3,80,0.0,1
0.0,0.0,19.6,1025,72,2,70,0.0,1
0.0,0.0,19.44,1025,72,2,40,0.0,1
1.28,7.35,19.14,1024,68,2,50,0.0,20
4.46,120.63,18.73,1023,72,2,60,0.0,1
7.2,416.37,18.16,1023,82,3,70,0.0,1
8.46,692.52,18.01,1023,82,1,50,0.0,1
7.62,886.36,17.96,1024,68,3,80,0.0,5
8.16,1156.16,17.44,1024,88,2,30,0.0,1
6.82,1242.1,19.87,1024,73,2,40,0.0,1
4.45,698.43,22.88,1024,64,5,50,0.0,40
7.98,328.6,25.12,1025,57,6,80,0.0,1
6.32,959.15,25.87,1025,47,4,110,0.0,75
4.18,694.97,26.61,1025,45,3,80,0.0,75
1.1,443.07,26.96,1025,57,6,100,0.0,75
0.0,0.22,28.34,1033,42,5,76,0.0,0
0.0,0.0,31.0,1023,35,6,80,0.0,75
0.0,0.0,27.57,1023,42,5,90,0.0,40
0.0,0.0,25.66,1023,57,6,70,0.0,20
0.0,0.0,24.56,1034,50,5,77,0.0,0
0.0,0.0,21.16,1035,68,4,88,0.0,0
0.0,0.0,21.16,1035,68,4,88,0.0,0
0.0,0.0,21.16,1035,68,4,88,0.0,0
0.0,0.0,18.99,1034,82,3,96,0.0,0
0.02,0.0,18.99,1034,82,3,96,0.0,0
1.68,12.43,18.77,1033,83,3,93,0.0,0
4.33,164.3,17.22,1033,95,1,94,0.0,92
5.83,297.69,17.22,1033,95,1,94,0.0,92
8.36,538.84,17.22,1033,95,1,94,0.0,92
9.0,1138.87,20.8,1034,80,1,67,0.0,32
8.18,1109.18,20.8,1034,80,1,67,0.0,32
6.74,1000.94,20.8,1034,80,1,67,0.0,32
6.4,1367.16,26.95,1034,53,3,91,0.0,0
5.88,460.91,26.95,1034,53,3,91,0.0,0
2.22,989.7,26.26,1024,47,5,80,0.0,40
2.17,219.32,27.0,1024,44,6,100,0.0,20
1.35,159.11,27.85,1023,45,4,100,0.0,20
0.0,0.43,28.38,1023,48,6,90,0.0,75
0.0,0.0,28.26,1022,51,5,50,0.0,75
0.0,0.0,27.88,1022,51,7,60,0.0,75
0.0,0.0,27.72,1022,51,6,60,0.0,75
0.0,0.0,24.51,1023,64,5,100,0.0,75
0.0,0.0,23.13,1023,64,5,100,0.0,75
0.0,0.0,22.3,1023,68,3,80,0.0,1
0.0,0.0,22.0,1023,73,3,90,0.0,1
0.0,0.0,21.34,1023,77,3,80,0.0,1
0.18,0.0,20.84,1022,77,2,80,0.0,1
1.86,25.94,19.85,1022,77,1,50,0.0,1
4.5,178.14,19.86,1021,77,1,50,0.0,1
3.93,422.21,18.99,1021,88,1,50,0.0,1
7.51,806.27,18.28,1021,88,1,67,0.0,1
3.91,715.47,18.5,1021,88,2,50,0.0,1
8.36,390.72,18.15,1021,93,1,25,0.0,1
8.42,1026.31,21.43,1021,78,1,25,0.0,1
9.01,427.29,24.67,1021,74,2,70,0.0,75
8.68,1111.2,26.0,1021,61,4,80,0.0,20
4.58,927.22,27.0,1021,54,4,60,0.0,40
3.67,668.88,27.71,1021,51,2,0,0.0,75
1.16,402.86,28.75,1020,51,5,70,0.0,75
0.0,0.65,29.0,1020,48,5,80,0.0,40
0.0,0.0,29.44,1019,45,6,100,0.0,20
0.0,0.0,28.87,1019,45,6,70,0.0,1
0.0,0.0,28.45,1018,48,6,70,0.0,1
0.0,0.0,24.75,1019,57,5,70,0.0,1
0.0,0.0,23.72,1020,60,4,70,0.0,20
0.0,0.0,22.85,1020,57,6,70,0.0,20
0.0,0.0,21.86,1020,68,4,80,0.0,1
0.0,0.0,21.83,1020,68,5,80,0.0,1
0.15,0.0,21.0,1019,68,3,70,0.0,1
1.33,19.02,20.36,1018,70,2,40,0.0,1
4.01,165.6,19.72,1017,73,2,10,0.0,1
3.57,386.32,19.71,1017,77,2,20,0.0,1
2.57,352.82,19.85,1016,82,4,20,0.0,40
1.12,295.45,19.7,1016,77,3,30,0.0,75
4.04,99.59,21.0,1017,78,3,10,0.0,75
3.73,343.74,22.62,1017,78,3,10,0.0,75
3.54,736.19,24.15,1017,69,3,360,0.0,40
3.87,976.94,26.38,1017,69,4,20,0.0,75
4.49,476.8,27.25,1016,69,4,50,0.3,90
1.33,794.7,27.44,1015,94,4,50,3.0,75
0.3,186.78,26.88,1015,69,4,70,3.0,75
0.3,186.78,26.88,1015,69,4,70,3.0,75
0.0,0.54,27.01,1014,69,7,60,0.9,75
0.0,0.0,27.83,1013,62,5,90,0.0,75
0.0,0.0,27.99,1013,62,3,70,0.3,40
0.0,0.0,26.85,1014,65,5,70,0.9,40
0.0,0.0,26.85,1014,65,5,70,0.9,40
0.0,0.0,25.01,1014,100,2,50,0.9,40
0.0,0.0,24.49,1014,100,2,30,0.9,75
0.0,0.0,23.73,1015,94,2,360,0.9,40
0.0,0.0,23.73,1015,94,2,360,0.9,40
0.0,0.0,22.99,1015,94,1,50,0.9,20
0.0,0.0,22.72,1015,94,2,70,0.9,75
0.03,0.0,22.44,1014,94,2,30,0.9,90
0.03,0.0,22.44,1014,94,2,30,0.9,90
0.4,12.11,22.15,1014,100,2,35,0.9,75
0.4,12.11,22.15,1014,100,2,35,0.9,75
2.62,44.21,22.15,1014,94,1,38,0.9,90
2.62,44.21,22.15,1014,94,1,38,0.9,90
3.16,271.53,22.32,1013,100,1,38,0.9,40
3.16,271.53,22.32,1013,100,1,38,0.9,40
2.98,478.2,22.01,1014,100,1,100,0.9,90
2.98,478.2,22.01,1014,100,1,100,0.9,90
2.98,478.2,22.01,1014,100,1,100,0.9,90
8.11,264.18,22.49,1014,94,1,40,0.9,90
8.11,264.18,22.49,1014,94,1,40,0.9,90
8.81,840.53,22.5,1015,94,1,83,0.9,90
8.81,840.53,22.5,1015,94,1,83,0.9,90
5.34,1076.17,23.0,1015,94,3,360,0.3,90
5.33,558.48,23.25,1016,94,0,230,0.3,90
5.33,558.48,23.25,1016,94,0,230,0.3,90
5.33,558.48,23.25,1016,94,0,230,0.3,90
3.04,478.2,24.14,1016,94,1,350,0.3,90
3.04,478.2,24.14,1016,94,1,350,0.3,90
3.04,478.2,24.14,1016,94,1,350,0.3,90
2.14,269.8,24.41,1016,88,2,320,3.0,90
2.14,269.8,24.41,1016,88,2,320,3.0,90
2.14,269.8,24.41,1016,88,2,320,3.0,90
0.82,228.0,25.19,1015,94,3,320,0.3,90
0.82,228.0,25.19,1015,94,3,320,0.3,90
0.32,78.12,24.5,1015,94,3,330,0.3,90
0.32,78.12,24.5,1015,94,3,330,0.3,90
0.32,78.12,24.5,1015,94,3,330,0.3,90
0.0,0.0,25.13,1014,73,2,10,0.3,90
0.0,0.0,25.13,1014,73,2,10,0.3,90
0.0,0.0,25.13,1014,61,5,20,0.0,75
0.0,0.0,25.12,1013,69,1,140,0.0,90
0.0,0.0,24.0,1014,65,2,160,0.0,90
0.0,0.0,23.74,1014,69,2,138,0.0,90
0.0,0.0,23.15,1014,78,2,138,0.0,40
0.0,0.0,22.83,1015,83,2,138,0.3,1
0.0,0.0,22.16,1015,88,1,197,0.0,1
0.15,0.0,21.82,1014,88,1,197,0.0,1
1.76,21.62,21.99,1014,88,3,250,0.0,1
4.37,188.95,21.72,1014,94,3,280,0.0,1
6.67,426.32,21.28,1014,94,3,290,0.0,20
8.51,662.97,21.13,1014,88,2,300,0.0,1
8.88,847.31,20.57,1014,94,2,300,0.0,1
8.98,972.73,20.56,1015,83,3,310,0.0,1
9.01,1072.71,22.12,1015,73,3,320,0.0,1
9.02,1160.7,24.0,1015,64,4,350,0.0,1
8.93,1069.26,26.57,1016,51,3,40,0.0,1
5.99,743.14,28.01,1016,42,4,40,0.0,1
3.56,642.65,29.85,1016,40,3,10,0.0,5
1.11,389.13,31.0,1016,40,3,10,0.0,5
0.0,1.19,31.0,1014,33,2,0,0.0,20
0.0,0.0,30.55,1014,33,7,30,0.0,75
0.0,0.0,30.4,1014,35,7,50,0.0,40
0.0,0.0,29.27,1014,37,6,60,0.0,1
0.0,0.0,25.71,1015,36,4,70,0.0,1
0.0,0.0,24.15,1016,47,3,50,0.0,1
0.0,0.0,22.39,1016,53,2,70,0.0,1
0.0,0.0,21.71,1016,60,1,80,0.0,1
0.0,0.0,20.99,1016,60,1,50,0.0,1
0.16,0.0,20.13,1016,60,1,58,0.0,1
1.86,23.35,18.99,1016,73,1,58,0.0,1
4.33,190.24,18.85,1016,73,1,49,0.0,1
6.63,423.94,18.26,1016,77,1,49,0.0,1
8.92,680.12,18.13,1016,82,1,49,0.0,1
8.93,894.58,17.84,1016,82,1,26,0.0,1
5.35,869.39,17.61,1017,82,2,340,0.0,1
8.18,501.34,20.37,1017,77,1,330,0.0,1
6.0,787.13,23.75,1018,69,2,20,0.0,1
8.3,514.41,25.86,1018,61,3,20,0.0,1
6.27,861.07,27.5,1018,54,5,40,0.0,1
3.63,666.93,28.16,1018,69,6,10,0.0,75
1.1,395.4,29.01,1018,45,3,26,0.0,20
0.0,0.65,29.38,1017,39,6,50,0.0,40
0.0,0.0,29.86,1017,37,4,30,0.0,1
0.0,0.0,28.99,1017,39,5,40,0.0,1
0.0,0.0,28.72,1017,42,5,20,0.0,1
0.0,0.0,25.24,1018,39,4,40,0.0,1
0.0,0.0,23.88,1018,57,3,50,0.0,1
0.0,0.0,22.01,1019,73,4,40,0.0,1
0.0,0.0,21.15,1019,77,2,50,0.0,1
0.0,0.0,19.99,1019,77,2,50,0.0,1
0.17,0.0,18.0,1018,100,2,40,0.0,1
1.79,27.67,18.0,1017,100,1,47,0.0,40
4.46,190.24,18.0,1017,100,1,37,0.0,40
6.69,428.34,17.83,1018,100,2,10,0.0,1
8.53,666.39,17.66,1018,100,2,350,0.0,1
8.79,858.26,17.7,1018,93,1,14,0.0,1
8.59,1051.96,17.23,1019,93,1,14,0.0,1
5.39,1101.97,19.86,1019,88,1,350,0.0,1
6.35,312.03,23.38,1020,73,3,20,0.0,1
3.23,1109.47,25.75,1020,61,5,20,0.0,1
4.89,564.25,26.86,1020,54,4,20,0.0,1
3.85,520.58,28.44,1020,48,4,40,0.0,1
1.39,420.27,29.36,1019,40,6,30,0.0,1
0.0,2.31,29.85,1019,31,6,30,0.0,1
0.0,0.0,29.86,1018,33,6,360,0.0,1
0.0,0.0,28.71,1018,35,5,40,0.0,1
0.0,0.0,28.13,1018,39,6,60,0.0,1
0.0,0.0,25.51,1019,57,4,90,0.0,20
0.0,0.0,24.01,1019,69,5,70,0.0,1
0.0,0.0,23.0,1020,73,3,60,0.0,1
0.0,0.0,22.16,1020,73,2,60,0.0,1
0.0,0.0,22.0,1020,73,1,50,0.0,1
0.17,0.0,18.0,1019,93,1,58,0.0,1
1.97,25.94,19.83,1019,83,1,360,0.0,40
4.95,204.08,19.7,1019,83,1,26,0.0,1
6.95,430.21,18.84,1019,88,1,26,0.0,1
8.23,670.61,18.69,1019,88,1,26,0.0,1
8.72,844.85,18.82,1019,88,1,352,0.0,1
7.57,933.64,17.83,1020,100,2,350,0.0,40
5.55,881.61,20.41,1020,78,1,350,0.0,1
5.61,573.65,23.71,1021,65,2,60,0.0,75
4.71,500.04,25.28,1021,65,2,0,0.0,1
2.98,457.67,26.62,1021,51,3,30,0.0,1
2.09,290.99,28.14,1021,37,3,20,0.0,1
1.56,203.5,28.57,1020,39,1,0,0.0,1
0.0,1.73,29.61,1019,35,4,30,0.0,40
0.0,0.0,29.85,1019,38,4,30,0.0,20
0.0,0.0,29.15,1018,39,4,90,0.0,1
0.0,0.0,28.0,1018,42,3,100,0.0,1
0.0,0.0,25.75,1018,50,2,110,0.0,1
0.0,0.0,24.13,1019,60,3,140,0.0,1
0.0,0.0,23.17,1019,64,3,160,0.0,1
0.0,0.0,23.02,1020,73,2,130,0.0,1
0.0,0.0,22.0,1020,78,2,160,0.0,1
0.16,0.0,22.0,1020,78,2,180,0.0,1
1.43,19.89,21.43,1020,78,2,150,0.0,1
4.13,163.87,21.84,1019,83,1,190,0.0,1
6.14,425.45,20.88,1019,83,1,220,0.0,1
6.75,581.54,20.28,1019,83,2,210,0.0,1
9.01,738.92,19.73,1019,100,1,209,0.0,1
9.02,962.46,19.62,1020,83,1,240,0.0,1
9.02,962.46,19.62,1020,83,1,240,0.0,1
9.02,1021.84,20.99,1020,83,1,209,0.0,1
8.91,1009.44,23.75,1020,69,1,260,0.0,1
5.87,955.11,26.24,1020,42,3,290,0.0,1
4.19,503.28,28.25,1020,51,1,0,0.0,1
1.62,485.88,29.74,1020,40,3,340,0.0,20
0.72,160.84,30.87,1020,40,3,0,0.0,1
0.0,0.43,33.15,1018,33,1,70,0.0,1
0.0,0.0,33.0,1018,31,4,50,0.0,1
0.0,0.0,33.33,1017,30,1,71,0.0,1
0.0,0.0,32.14,1018,31,4,80,0.0,20
0.0,0.0,27.6,1018,45,5,100,0.0,1
0.0,0.0,27.0,1018,57,5,120,0.0,1
0.0,0.0,26.69,1019,61,5,140,0.0,1
0.0,0.0,25.73,1020,61,3,150,0.0,1
0.0,0.0,25.15,1020,65,4,160,0.0,1
0.28,0.0,24.44,1020,69,3,180,0.0,1
0.47,31.35,24.14,1019,69,3,190,0.0,1
1.65,50.16,23.52,1019,73,3,190,0.0,1
1.5,157.06,23.34,1019,73,2,183,0.0,1
0.39,131.87,23.34,1020,73,2,183,0.0,1
0.96,41.51,23.02,1019,78,1,130,0.0,1
1.61,84.31,22.77,1020,83,2,80,0.0,1
2.21,131.87,22.86,1020,83,2,120,0.0,1
3.32,181.6,23.66,1021,73,2,130,0.3,1
1.24,287.96,24.28,1021,69,1,140,0.3,75
1.99,111.34,24.64,1022,78,1,150,0.3,40
0.77,175.65,24.53,1022,88,2,150,0.3,90
0.63,74.58,24.03,1021,83,2,40,0.3,90
0.63,74.58,24.03,1021,83,2,40,0.3,90
0.0,4.47,24.39,1020,64,2,50,0.0,75
0.0,0.0,24.9,1020,69,1,100,0.0,75
0.0,0.0,25.15,1020,69,3,90,0.0,20
0.0,0.0,25.14,1019,53,3,90,0.0,1
0.0,0.0,24.39,1019,73,4,80,0.0,1
0.0,0.0,23.0,1019,78,3,80,0.0,1
0.0,0.0,23.0,1020,78,2,100,0.0,1
0.0,0.0,22.43,1020,78,4,130,0.0,20
0.0,0.0,22.14,1020,78,2,90,0.0,40
0.12,0.0,22.29,1019,78,1,70,0.0,20
2.54,16.43,22.28,1019,78,1,50,0.0,75
3.12,292.28,21.99,1018,83,1,50,0.0,1
7.22,275.85,21.99,1018,78,2,50,0.0,1
5.66,687.18,21.71,1017,88,2,50,0.0,1
5.86,507.06,21.71,1018,88,1,100,0.0,40
5.86,546.95,21.71,1018,83,2,50,0.0,1
4.7,496.94,23.37,1018,73,2,80,0.3,75
3.68,443.94,24.0,1019,78,2,60,0.0,75
1.21,326.44,25.71,1019,69,3,80,0.0,20
0.83,98.87,27.15,1019,61,4,80,0.0,1
0.62,72.21,27.99,1019,69,3,90,0.0,90
0.38,47.99,28.14,1018,54,3,50,0.0,20
0.0,0.0,27.01,1018,51,4,40,0.9,40
0.0,0.0,27.01,1018,51,4,40,0.9,40
0.0,0.0,25.52,1018,94,4,120,0.9,90
0.0,0.0,23.23,1017,88,4,120,0.9,90
0.0,0.0,23.23,1017,88,4,120,0.9,90
0.0,0.0,23.49,1017,88,5,120,3.0,75
0.0,0.0,23.49,1017,88,5,120,3.0,75
0.0,0.0,22.0,1017,94,4,80,0.3,90
0.0,0.0,22.0,1017,94,4,80,0.3,90
0.0,0.0,21.71,1018,94,2,70,0.9,90
0.0,0.0,21.71,1018,94,2,70,0.9,90
0.0,0.0,21.72,1018,94,3,80,0.9,90
0.0,0.0,21.72,1018,94,3,80,0.9,90
0.0,0.0,21.72,1018,94,2,90,0.3,75
0.0,0.0,21.72,1018,94,2,90,0.3,75
0.0,0.0,22.0,1017,100,3,130,0.3,75
0.0,0.0,22.0,1017,94,2,110,0.3,90
0.45,11.03,22.0,1016,100,2,110,0.3,75
0.59,50.16,22.0,1016,94,2,100,0.3,90
2.04,57.79,22.0,1016,100,1,53,0.9,75
2.04,57.79,22.0,1016,100,1,53,0.9,75
0.19,152.3,22.0,1016,94,2,80,0.3,90
0.42,22.92,22.0,1016,100,3,50,0.3,75
0.42,22.92,22.0,1016,100,3,50,0.3,75
0.79,43.24,22.0,1016,100,2,40,3.0,90
0.79,43.24,22.0,1016,100,2,40,3.0,90
